nct_id,sponsor or collaborator,start_date
NCT03875287,"Astex Pharmaceuticals, Inc.","April 17, 2019"
NCT03874325,H. Lee Moffitt Cancer Center and Research Institute,"April 26, 2019"
NCT03874325,AstraZeneca,"April 26, 2019"
NCT03874000,Tianjin Medical University Cancer Institute and Hospital,"March 8, 2019"
NCT03874000,Innovent Biologics (Suzhou) Co. Ltd.,"March 8, 2019"
NCT03873298,Rabin Medical Center,"March 4, 2019"
NCT03873298,Bellerophon,"March 4, 2019"
NCT03872505,Cedars-Sinai Medical Center,December 2020
NCT03872505,AstraZeneca,December 2020
NCT03872180,Emory University,"April 11, 2019"
NCT03872180,"Genentech, Inc.","April 11, 2019"
NCT03869892,Institut de Recherches Internationales Servier,"March 21, 2019"
NCT03869892,"ADIR, a Servier Group company","March 21, 2019"
NCT03869892,Servier,"March 21, 2019"
NCT03869437,The University of Queensland,"October 28, 2019"
NCT03869437,Shionogi,"October 28, 2019"
NCT03866317,Massachusetts General Hospital,"September 1, 2019"
NCT03866317,Novartis,"September 1, 2019"
NCT03865511,Nantes University Hospital,"April 9, 2019"
NCT03865511,AstraZeneca,"April 9, 2019"
NCT03862716,Population Health Research Institute,"April 23, 2019"
NCT03862716,Novo Nordisk A/S,"April 23, 2019"
NCT03862131,Washington University School of Medicine,"March 13, 2019"
NCT03862131,Myocardial Solutions,"March 13, 2019"
NCT03861702,Nelson Yee,"September 2, 2020"
NCT03861702,Ipsen,"September 2, 2020"
NCT03861702,Big Ten Cancer Research Consortium,"September 2, 2020"
NCT03858543,Henry Ford Health System,"July 15, 2019"
NCT03858543,Galderma,"July 15, 2019"
NCT03856359,Duke University,"April 9, 2019"
NCT03856359,"Bausch Health Americas, Inc.","April 9, 2019"
NCT03854903,Georgetown University,"April 1, 2019"
NCT03854903,Pfizer,"April 1, 2019"
NCT03854396,"Olivia Cardenas-Trowers, M.D.",May 2020
NCT03854396,"AMAG Pharmaceuticals, Inc.",May 2020
NCT03854396,University of Louisville,May 2020
NCT03854032,Thomas Jefferson University,"April 9, 2019"
NCT03854032,Bristol-Myers Squibb,"April 9, 2019"
NCT03853187,Radboud University,"September 19, 2019"
NCT03853187,AstraZeneca,"September 19, 2019"
NCT03852719,MYR GmbH,"April 17, 2019"
NCT03852719,Hepatera Ltd.,"April 17, 2019"
NCT03852433,MYR GmbH,"May 31, 2019"
NCT03852433,Hepatera Ltd.,"May 31, 2019"
NCT03851614,"University Health Network, Toronto","April 8, 2019"
NCT03851614,AstraZeneca,"April 8, 2019"
NCT03850522,Lene Meldgaard Knudsen,"February 18, 2019"
NCT03850522,IO Biotech,"February 18, 2019"
NCT03850522,Herlev Hospital,"February 18, 2019"
NCT03848143,Isabel Moreno Hay,"September 11, 2019"
NCT03848143,"Allergan Sales, LLC","September 11, 2019"
NCT03848143,University of Kentucky,"September 11, 2019"
NCT03847649,Canadian Cancer Trials Group,"June 7, 2019"
NCT03847649,AstraZeneca,"June 7, 2019"
NCT03846570,Erasmus Medical Center,"January 29, 2019"
NCT03846570,Chiesi Farmaceutici S.p.A.,"January 29, 2019"
NCT03844815,University of Chicago,"April 10, 2020"
NCT03844815,AbbVie,"April 10, 2020"
NCT03844061,"Hospital for Special Surgery, New York","July 29, 2019"
NCT03844061,GlaxoSmithKline,"July 29, 2019"
NCT03843515,VU University Medical Center,"April 11, 2019"
NCT03843515,Bristol-Myers Squibb,"April 11, 2019"
NCT03840772,Italian Sarcoma Group,"July 17, 2019"
NCT03840772,Eisai Inc.,"July 17, 2019"
NCT03839498,Columbia University,"January 22, 2019"
NCT03839498,Pfizer,"January 22, 2019"
NCT03839459,University of Rochester,"April 19, 2019"
NCT03839459,Amgen,"April 19, 2019"
NCT03839446,Michael Boyiadzis,"February 28, 2019"
NCT03839446,Pfizer,"February 28, 2019"
NCT03839446,University of Pittsburgh,"February 28, 2019"
NCT03838692,Antonio Fojo,April 2019
NCT03838692,"Millennium Pharmaceuticals, Inc.",April 2019
NCT03838692,Columbia University,April 2019
NCT03837821,Weill Medical College of Cornell University,"February 5, 2019"
NCT03837821,Eli Lilly and Company,"February 5, 2019"
NCT03837093,Assistance Publique - Hôpitaux de Paris,"June 6, 2019"
NCT03837093,Iltoo Pharma,"June 6, 2019"
NCT03836209,"PrECOG, LLC.","December 6, 2019"
NCT03836209,Astellas Pharma Inc,"December 6, 2019"
NCT03835728,University of Texas Southwestern Medical Center,"January 22, 2019"
NCT03835728,"Genentech, Inc.","January 22, 2019"
NCT03834688,"PrECOG, LLC.","January 13, 2020"
NCT03834688,"Genentech, Inc.","January 13, 2020"
NCT03832569,Memorial Sloan Kettering Cancer Center,"February 20, 2019"
NCT03832569,Merck Sharp & Dohme Corp.,"February 20, 2019"
NCT03832361,Alessandro Santin,"July 15, 2020"
NCT03832361,"ImmunoGen, Inc.","July 15, 2020"
NCT03832361,Yale University,"July 15, 2020"
NCT03831503,University of Pennsylvania,"February 7, 2019"
NCT03831503,Inovio Pharmaceuticals,"February 7, 2019"
NCT03829722,University of Michigan Rogel Cancer Center,"September 5, 2019"
NCT03829722,Bristol-Myers Squibb,"September 5, 2019"
NCT03829540,Stony Brook University,"June 18, 2019"
NCT03829540,iCell Gene Therapeutics,"June 18, 2019"
NCT03829345,Royal Marsden NHS Foundation Trust,"July 2, 2019"
NCT03829345,AstraZeneca,"July 2, 2019"
NCT03825796,Jonsson Comprehensive Cancer Center,"April 12, 2019"
NCT03825796,Jazz Pharmaceuticals,"April 12, 2019"
NCT03825289,University of Utah,"January 18, 2019"
NCT03825289,Novartis Pharmaceuticals,"January 18, 2019"
NCT03822377,Azienda Ospedaliero Universitaria di Sassari,"June 27, 2019"
NCT03822377,AstraZeneca,"June 27, 2019"
NCT03821246,Lawrence Fong,"January 13, 2020"
NCT03821246,"Genentech, Inc.","January 13, 2020"
NCT03821246,"University of California, San Francisco","January 13, 2020"
NCT03820830,International Breast Cancer Study Group,"August 27, 2019"
NCT03820830,Pfizer,"August 27, 2019"
NCT03820141,"Jenny C. Chang, MD","March 3, 2020"
NCT03820141,AstraZeneca,"March 3, 2020"
NCT03820141,The Methodist Hospital System,"March 3, 2020"
NCT03819010,MedSIR,"May 7, 2019"
NCT03819010,Pfizer,"May 7, 2019"
NCT03818399,Virginia Commonwealth University,"January 4, 2019"
NCT03818399,Indivior Inc.,"January 4, 2019"
NCT03817736,The University of Hong Kong,"March 1, 2019"
NCT03817736,"Merck KGaA, Darmstadt, Germany","March 1, 2019"
NCT03817658,The First Affiliated Hospital of Zhengzhou University,October 2019
NCT03817658,"Jiangsu HengRui Medicine Co., Ltd.",October 2019
NCT03817125,Parker Institute for Cancer Immunotherapy,"January 28, 2019"
NCT03817125,"Seres Therapeutics, Inc.","January 28, 2019"
NCT03815890,The Netherlands Cancer Institute,"October 4, 2019"
NCT03815890,Bristol-Myers Squibb,"October 4, 2019"
NCT03814447,Shanghai 6th People's Hospital,"August 16, 2019"
NCT03814447,"Hrain Biotechnology Co., Ltd.","August 16, 2019"
NCT03814317,University of Florida,"January 30, 2020"
NCT03814317,United Therapeutics,"January 30, 2020"
NCT03813836,"University College, London","July 5, 2019"
NCT03813836,Merck Sharp & Dohme Corp.,"July 5, 2019"
NCT03812549,Sichuan University,"January 18, 2019"
NCT03812549,Innovent Biologics (Suzhou) Co. Ltd.,"January 18, 2019"
NCT03809988,MedSIR,"April 5, 2019"
NCT03809988,Pfizer,"April 5, 2019"
NCT03809780,Kosin University Gospel Hospital,"March 11, 2019"
NCT03809780,Celgene,"March 11, 2019"
NCT03809078,Andrei Iagaru,"January 14, 2019"
NCT03809078,General Electric,"January 14, 2019"
NCT03809078,Stanford University,"January 14, 2019"
NCT03807765,H. Lee Moffitt Cancer Center and Research Institute,"January 14, 2019"
NCT03807765,Bristol-Myers Squibb,"January 14, 2019"
NCT03807245,Minervax ApS,"January 9, 2019"
NCT03807245,Simbec Research,"January 9, 2019"
NCT03806231,"Intermountain Health Care, Inc.","August 7, 2019"
NCT03806231,Ferring Pharmaceuticals,"August 7, 2019"
NCT03804229,Capital Medical University,"October 29, 2019"
NCT03804229,"CSPC-NBP Pharmaceutical Co., Ltd.","October 29, 2019"
NCT03802058,Wuhan University,"March 20, 2019"
NCT03802058,"CSPC Ouyi Pharmaceutical Co., Ltd.","March 20, 2019"
NCT03801668,Huazhong University of Science and Technology,"March 8, 2019"
NCT03801668,"CSPC Ouyi Pharmaceutical Co., Ltd.","March 8, 2019"
NCT03801434,Stanford University,"June 19, 2019"
NCT03801434,Incyte Corporation,"June 19, 2019"
NCT03800602,Emory University,"January 15, 2019"
NCT03800602,Bristol-Myers Squibb,"January 15, 2019"
NCT03799835,UNICANCER,"January 17, 2019"
NCT03799835,Hoffmann-La Roche,"January 17, 2019"
NCT03796377,"University Hospital Inselspital, Berne","February 13, 2019"
NCT03796377,Bayer,"February 13, 2019"
NCT03795558,Prim. Priv. Doz. Dr. Daniel Cejka,"May 1, 2019"
NCT03795558,Amgen,"May 1, 2019"
NCT03795558,Elisabethinen Hospital,"May 1, 2019"
NCT03795207,Institut Cancerologie de l'Ouest,"March 21, 2019"
NCT03795207,AstraZeneca,"March 21, 2019"
NCT03794388,Institut Cancerologie de l'Ouest,"March 19, 2019"
NCT03794388,Grünenthal GmbH,"March 19, 2019"
NCT03793725,Yanqiao Zhang,"January 30, 2019"
NCT03793725,"Jiangsu HengRui Medicine Co., Ltd.","January 30, 2019"
NCT03793725,Harbin Medical University,"January 30, 2019"
NCT03793439,Oregon Health and Science University,"May 15, 2019"
NCT03793439,Pfizer,"May 15, 2019"
NCT03792516,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,"April 17, 2019"
NCT03792516,"Frantz Viral Therapeutics, LLC","April 17, 2019"
NCT03791476,"University of Wisconsin, Madison","June 21, 2019"
NCT03791476,Pharming Technologies B.V.,"June 21, 2019"
NCT03791060,Beth Israel Deaconess Medical Center,"April 3, 2019"
NCT03791060,Novartis Pharmaceuticals,"April 3, 2019"
NCT03790228,Henan Cancer Hospital,"March 22, 2019"
NCT03790228,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.","March 22, 2019"
NCT03790137,Elizabeth Thiele,"May 31, 2019"
NCT03790137,"Zogenix International Limited, Inc., a subsidiary of Zogenix, Inc.","May 31, 2019"
NCT03790137,Massachusetts General Hospital,"May 31, 2019"
NCT03789149,AC Camargo Cancer Center,"May 2, 2019"
NCT03789149,Carl Zeiss Meditec AG,"May 2, 2019"
NCT03789110,Dana-Farber Cancer Institute,"March 8, 2019"
NCT03789110,Bristol-Myers Squibb,"March 8, 2019"
NCT03786796,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,"June 3, 2019"
NCT03786796,AstraZeneca,"June 3, 2019"
NCT03783416,Queen Mary University of London,"June 1, 2019"
NCT03783416,"Takeda Pharmaceuticals International, Inc.","June 1, 2019"
NCT03782480,Center for Vulvovaginal Disorders,"March 2, 2019"
NCT03782480,EndoCeutics Inc.,"March 2, 2019"
NCT03782064,Dana-Farber Cancer Institute,"February 22, 2019"
NCT03782064,Bristol-Myers Squibb,"February 22, 2019"
NCT03779191,Instituto Nacional de Cancerologia de Mexico,"April 8, 2020"
NCT03779191,Roche Pharma AG,"April 8, 2020"
NCT03778138,Henan Provincial People's Hospital,"January 1, 2019"
NCT03778138,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.","January 1, 2019"
NCT03777982,Dana-Farber Cancer Institute,"April 20, 2020"
NCT03777982,"Janssen Scientific Affairs, LLC","April 20, 2020"
NCT03776643,Assistance Publique - Hôpitaux de Paris,"January 23, 2019"
NCT03776643,Iltoo Pharma,"January 23, 2019"
NCT03774901,Centre Hospitalier Universitaire de Besancon,"March 12, 2019"
NCT03774901,Pfizer,"March 12, 2019"
NCT03773666,Dana-Farber Cancer Institute,"February 20, 2019"
NCT03773666,AstraZeneca,"February 20, 2019"
NCT03770455,"Jodi Layton, MD","January 25, 2019"
NCT03770455,EMD Serono,"January 25, 2019"
NCT03770455,Tulane University,"January 25, 2019"
NCT03770429,Massachusetts General Hospital,"August 5, 2019"
NCT03770429,AstraZeneca,"August 5, 2019"
NCT03769532,Technische Universität Dresden,"August 21, 2019"
NCT03769532,Merck Sharp & Dohme Corp.,"August 21, 2019"
NCT03765983,Dana-Farber Cancer Institute,"February 11, 2019"
NCT03765983,Kazia Therapeutics Limited,"February 11, 2019"
NCT03764553,Academisch Medisch Centrum - Universiteit van Amsterdam (AMC-UvA),"May 1, 2019"
NCT03764553,Servier,"May 1, 2019"
NCT03764540,Centre hospitalier de l'Université de Montréal (CHUM),"April 1, 2019"
NCT03764540,"Genzyme, a Sanofi Company","April 1, 2019"
NCT03762161,Rahul Parikh,"January 3, 2019"
NCT03762161,"Taiho Oncology, Inc.","January 3, 2019"
NCT03762161,University of Kansas Medical Center,"January 3, 2019"
NCT03762018,European Thoracic Oncology Platform,"April 30, 2019"
NCT03762018,Hoffmann-La Roche,"April 30, 2019"
NCT03760523,H. Lee Moffitt Cancer Center and Research Institute,"April 18, 2019"
NCT03760523,Minneamrita Therapeutics LLC,"April 18, 2019"
NCT03756896,Emory University,"January 25, 2019"
NCT03756896,Amgen,"January 25, 2019"
NCT03755154,Institut de Recherches Internationales Servier,"July 17, 2019"
NCT03755154,"ADIR, a Servier Group company","July 17, 2019"
NCT03755154,Servier,"July 17, 2019"
NCT03755115,Henan Cancer Hospital,"February 1, 2019"
NCT03755115,"Jiangsu HengRui Medicine Co., Ltd.","February 1, 2019"
NCT03752333,Imperial College London,"February 22, 2019"
NCT03752333,Merck Sharp & Dohme Corp.,"February 22, 2019"
NCT03751709,Cedars-Sinai Medical Center,"February 14, 2020"
NCT03751709,Amgen,"February 14, 2020"
NCT03747120,Cedars-Sinai Medical Center,"January 25, 2019"
NCT03747120,Merck Sharp & Dohme Corp.,"January 25, 2019"
NCT03743766,John Kirkwood,"March 29, 2019"
NCT03743766,Bristol-Myers Squibb,"March 29, 2019"
NCT03743766,University of Pittsburgh,"March 29, 2019"
NCT03742245,"Jenny C. Chang, MD","December 1, 2020"
NCT03742245,AstraZeneca,"December 1, 2020"
NCT03742245,The Methodist Hospital System,"December 1, 2020"
NCT03741101,Region Skane,"June 10, 2019"
NCT03741101,Novartis,"June 10, 2019"
NCT03740893,"Institute of Cancer Research, United Kingdom","October 15, 2019"
NCT03740893,AstraZeneca,"October 15, 2019"
NCT03740334,Dana-Farber Cancer Institute,"January 30, 2019"
NCT03740334,Novartis,"January 30, 2019"
NCT03737240,Emory University,"January 15, 2019"
NCT03737240,Novo Nordisk A/S,"January 15, 2019"
NCT03736616,Swedish Medical Center,"August 16, 2019"
NCT03736616,Acerta Pharma BV,"August 16, 2019"
NCT03732950,Jonsson Comprehensive Cancer Center,"March 6, 2019"
NCT03732950,Merck Sharp & Dohme Corp.,"March 6, 2019"
NCT03731234,Fondazione Italiana Linfomi ONLUS,"July 2, 2019"
NCT03731234,Janssen-Cilag S.p.A.,"July 2, 2019"
NCT03728426,Dana-Farber Cancer Institute,"January 11, 2019"
NCT03728426,Merck Sharp & Dohme Corp.,"January 11, 2019"
NCT03727789,Roswell Park Cancer Institute,"July 1, 2019"
NCT03727789,Incuron,"July 1, 2019"
NCT03727776,Johns Hopkins University,"August 19, 2019"
NCT03727776,Mallinckrodt,"August 19, 2019"
NCT03726788,Lille Catholic University,September 2019
NCT03726788,Allergan,September 2019
NCT03724968,Elizabeth Davis,"January 17, 2019"
NCT03724968,Bristol-Myers Squibb,"January 17, 2019"
NCT03724968,Vanderbilt-Ingram Cancer Center,"January 17, 2019"
NCT03722966,University of Oklahoma,"December 2, 2019"
NCT03722966,Pfizer,"December 2, 2019"
NCT03722407,H. Lee Moffitt Cancer Center and Research Institute,"July 3, 2019"
NCT03722407,Incyte Corporation,"July 3, 2019"
NCT03719924,Federation Francophone de Cancerologie Digestive,"March 7, 2019"
NCT03719924,Shire,"March 7, 2019"
NCT03719768,H. Lee Moffitt Cancer Center and Research Institute,"January 11, 2019"
NCT03719768,Pfizer,"January 11, 2019"
NCT03719430,Columbia University,"March 20, 2019"
NCT03719430,"Apexigen, Inc.","March 20, 2019"
NCT03719131,Emory University,"June 5, 2019"
NCT03719131,"Genentech, Inc.","June 5, 2019"
NCT03718650,H. Lee Moffitt Cancer Center and Research Institute,"April 1, 2021"
NCT03718650,Varian Medical Systems,"April 1, 2021"
NCT03718091,Massachusetts General Hospital,"January 8, 2019"
NCT03718091,EMD Serono,"January 8, 2019"
NCT03717194,Soo Lim,"June 1, 2019"
NCT03717194,MSD Korea Ltd.,"June 1, 2019"
NCT03717194,Seoul National University Bundang Hospital,"June 1, 2019"
NCT03714555,HonorHealth Research Institute,"October 17, 2019"
NCT03714555,Cantex Pharmaceuticals,"October 17, 2019"
NCT03712904,Sidney Kimmel Cancer Center at Thomas Jefferson University,"August 9, 2019"
NCT03712904,Regeneron Pharmaceuticals,"August 9, 2019"
NCT03712904,Thomas Jefferson University,"August 9, 2019"
NCT03711864,Peking Union Medical College Hospital,"February 25, 2019"
NCT03711864,"Beijing Immunochina Medical Science & Technology Co., Ltd.","February 25, 2019"
NCT03708224,Alain Algazi,"March 27, 2019"
NCT03708224,"Genentech, Inc.","March 27, 2019"
NCT03708224,"University of California, San Francisco","March 27, 2019"
NCT03705169,National Institute of Allergy and Infectious Diseases (NIAID),"April 22, 2019"
NCT03705169,Sanofi,"April 22, 2019"
NCT03703167,Memorial Sloan Kettering Cancer Center,"January 22, 2019"
NCT03703167,Pharmacyclics LLC.,"January 22, 2019"
NCT03702725,"Alliance Foundation Trials, LLC.","August 29, 2019"
NCT03702725,Pharmacyclics LLC.,"August 29, 2019"
NCT03700099,Instituto do Cancer do Estado de São Paulo,"September 3, 2019"
NCT03700099,Astellas Pharma Inc,"September 3, 2019"
NCT03698461,Asan Medical Center,"May 15, 2019"
NCT03698461,Hoffmann-La Roche,"May 15, 2019"
NCT03696290,University of Dundee,"October 19, 2019"
NCT03696290,Gilead Sciences,"October 19, 2019"
NCT03694834,UNC Lineberger Comprehensive Cancer Center,"March 29, 2019"
NCT03694834,Merck Sharp & Dohme Corp.,"March 29, 2019"
NCT03691493,Emory University,"February 8, 2019"
NCT03691493,Pfizer,"February 8, 2019"
NCT03689946,Cedars-Sinai Medical Center,"March 22, 2019"
NCT03689946,Amgen,"March 22, 2019"
NCT03689855,Washington University School of Medicine,"June 5, 2019"
NCT03689855,Eli Lilly and Company,"June 5, 2019"
NCT03688178,Gary Archer Ph.D.,"August 26, 2020"
NCT03688178,Celldex Therapeutics,"August 26, 2020"
NCT03688178,Duke University,"August 26, 2020"
NCT03682289,Rahul Aggarwal,"January 17, 2019"
NCT03682289,AstraZeneca,"January 17, 2019"
NCT03682289,"University of California, San Francisco","January 17, 2019"
NCT03680508,University of Hawaii,"November 4, 2019"
NCT03680508,GlaxoSmithKline,"November 4, 2019"
NCT03680092,"Dimitrios Tzachanis, MD PhD","November 26, 2019"
NCT03680092,Bristol-Myers Squibb,"November 26, 2019"
NCT03680092,"University of California, San Diego","November 26, 2019"
NCT03678545,"Children's Hospital Medical Center, Cincinnati","September 1, 2020"
NCT03678545,Regeneron Pharmaceuticals,"September 1, 2020"
NCT03674047,Massachusetts General Hospital,"April 19, 2019"
NCT03674047,Incyte Corporation,"April 19, 2019"
NCT03669601,CCTU- Cancer Theme,"October 15, 2019"
NCT03669601,AstraZeneca,"October 15, 2019"
NCT03669601,Cambridge University Hospitals NHS Foundation Trust,"October 15, 2019"
NCT03665636,Areeg El-Gharbawy,"October 16, 2020"
NCT03665636,Ultragenyx Pharmaceutical Inc,"October 16, 2020"
NCT03665636,Duke University,"October 16, 2020"
NCT03656627,"Alliance Foundation Trials, LLC.","June 27, 2019"
NCT03656627,Bristol-Myers Squibb,"June 27, 2019"
NCT03655704,Steeve Provencher,"August 22, 2019"
NCT03655704,Resverlogix Corp,"August 22, 2019"
NCT03655704,Laval University,"August 22, 2019"
